state,year,utility,design,plant,reissue,total,sirs,ssf,ssjc,sse,reallocation,ppf,ppyf,ppjc,ppyjc,ppe,ppye,firms,newfirms,jc,newjc,emp,nemp
ME,2001,145,11,0,0,156,0,8.84,17.919999999999998,2.58,26.4,5.389345678159331,60.96131301289566,2.210414452709883,12.337867763366024,0.31658606574843173,12.25644248900063,28946,2559,70575,12644,492757,12728
ME,2002,153,14,0,1,168,0,9.08,20.580000000000002,3.04,29.2,5.813752292625533,64.0,2.3657640150395,11.49818629799466,0.34964016199994175,11.49818629799466,28897,2625,71013,14611,480494,14611
ME,2003,151,14,0,0,165,0,8.52,20.54,2.9000000000000004,26.0,5.648363686156374,66.31832797427653,2.4230142297017494,11.799199084668192,0.3424941879774161,11.799199084668192,29212,2488,68097,13984,481760,13984
ME,2004,134,4,0,0,138,0,8.84,19.189999999999998,2.4299999999999997,22.6,4.673688488502049,52.893829053277116,2.2447784501268786,11.699872827469267,0.2841628623848677,11.686002201710561,29527,2609,61476,11795,485637,11809
ME,2005,151,6,1,1,159,0,9.06,18.310000000000002,2.37,23.0,5.294881614439376,58.455882352941174,2.5027152098975303,13.665663944993554,0.3237853974822122,13.637533236126597,30029,2720,63531,11635,491066,11659
ME,2006,142,13,1,0,156,0,9.62,22.040000000000003,3.08,23.6,5.17464424320828,53.77456049638056,2.234604861698013,10.139746506337342,0.3121904361660613,10.121982870490527,30147,2901,69811,15385,499695,15412
ME,2007,110,16,0,0,126,0,8.709999999999999,15.17,2.27,29.4,4.158827606693732,47.76345716451858,1.7188693659281895,11.33093525179856,0.25315845308130003,11.16922258665012,30297,2638,73304,11120,497712,11281
ME,2008,113,22,0,1,136,0,7.88,15.25,2.0,23.6,4.561003420752566,57.87234042553192,2.101879327398615,13.784715183458342,0.2714050800644986,13.597280543891221,29818,2350,64704,9866,501096,10002
ME,2009,118,10,0,2,130,0,6.3100000000000005,17.5,1.8499999999999999,20.6,4.545772431638577,72.06208425720621,2.584801367956416,14.767692831989095,0.27094961587681377,14.66275659824047,28598,1804,50294,8803,479794,8866
ME,2010,211,8,0,1,220,0,6.01,17.44,1.92,21.8,7.767813007555964,129.33568489124045,4.268280852880119,24.474357548114362,0.4667642628307131,24.261138067931185,28322,1701,51543,8989,471330,9068
ME,2011,183,18,0,1,202,0,6.49,16.57,1.8900000000000001,22.2,7.25678976864492,111.84939091915837,3.798063363730375,22.91808486498752,0.4296510255259503,22.770826287904406,27836,1806,53185,8814,470149,8871
ME,2012,211,11,0,0,222,0,6.419999999999999,14.21,1.91,22.4,7.963839862247093,124.02234636871508,3.502461188943582,24.6529705719045,0.4631513065248005,24.20409943305713,27876,1790,63384,9005,479325,9172
ME,2013,234,9,0,0,243,0,6.08,14.879999999999999,1.7000000000000002,22.2,8.751395541470089,143.957345971564,4.473984608020031,30.06309538537672,0.508674682653984,29.889298892988933,27767,1688,54314,8083,477712,8130
ME,2014,212,7,0,3,222,0,6.279999999999999,18.08,2.17,20.4,7.975856865703816,126.92967409948541,3.821590263552013,21.134805788271134,0.4589545759011635,21.134805788271134,27834,1749,58091,10504,483708,10504
MD,1992,960,104,1,2,1,14,9.91,16.45,2.77,33.2,0.012079337085980722,0.12184720360667722,0.0035024920230744172,0.021297440047706263,0.000584083150077245,0.021073483236044084,82786,8207,285511,46954,1712085,47453
MD,1993,999,71,0,1,1088,17,10.25,17.71,2.81,31.6,12.905215462535732,125.8530942741469,4.038379451775143,22.807789866465424,0.6375181792293296,22.692668682865783,84307,8645,269415,47703,1706618,47945
MD,1994,1058,106,3,5,1172,6,10.26,17.98,2.96,30.2,13.682158325453251,133.36367774237598,4.131066181654118,22.979491000352926,0.6783459471723624,22.902702597072675,85659,8788,283704,51002,1727732,51173
MD,1995,984,98,0,3,1085,14,10.47,16.14,2.7,25.6,12.38414829018856,118.29481029219363,3.6233699009834863,22.44564430377128,0.6027452965034662,22.35085695451549,87612,9172,299445,48339,1800097,48544
MD,1996,1102,97,4,1,1204,5,9.969999999999999,17.32,2.74,31.0,13.593460687350404,136.29160063391444,4.245760410752635,24.51888809693514,0.6673854178503427,24.383328607882053,88572,8834,283577,49105,1804055,49378
MD,1997,1170,85,0,2,1257,6,10.280000000000001,14.760000000000002,2.79,31.4,14.037477944296786,136.55621944595327,3.571043017289871,24.201001155179053,0.6722568630901032,24.094768924073684,89546,9205,351998,51940,1869821,52169
MD,1998,1442,122,4,0,1568,6,9.85,19.42,3.3000000000000003,29.6,17.427256763064886,176.8554026618543,4.807544902101462,24.750599823210003,0.8157587102272107,24.684361323635905,89974,8866,326154,63352,1922137,63522
MD,1999,1510,116,0,4,1630,12,9.5,16.37,2.78,31.2,18.000905567028525,189.55692522386326,4.942719041294447,30.20028532784911,0.8353332646617644,30.077685309910876,90551,8599,329778,53973,1951317,54193
MD,2000,1355,113,1,5,1474,9,9.08,13.48,2.3800000000000003,27.8,16.259265795976,179.14438502673795,4.149856556857821,30.787868660706824,0.7262987147370641,30.503704316874302,90656,8228,355193,47876,2029468,48322
MD,2001,1483,146,2,5,1636,5,9.030000000000001,15.17,2.41,28.2,17.769474736064648,196.72919672919673,4.989995607827827,32.89963199066905,0.7882681036659286,32.72327232723273,92068,8316,327856,49727,2075436,49995
MD,2002,1460,133,8,7,1608,4,9.65,17.349999999999998,2.91,33.6,17.23287964848355,178.6071309563479,4.66289691170074,26.878395319682408,0.7832795153409288,26.878395319682408,93310,9003,344850,59825,2052907,59825
MD,2003,1453,114,3,7,1577,2,9.21,17.52,2.76,26.6,16.643096861346223,180.72427228970892,4.815178958553431,27.482964744427598,0.7590953047283888,27.482964744427598,94754,8726,327506,57381,2077473,57381
MD,2004,1313,116,2,5,1436,4,9.54,15.64,2.46,25.4,14.833484835963969,155.4112554112554,4.295774226551234,27.46328029375765,0.6732352422709219,27.395692237251275,96808,9240,334282,52288,2132984,52417
MD,2005,1191,85,3,4,1283,1,9.75,17.549999999999997,2.55,26.6,12.969421278746525,133.00850093302924,4.118991665703535,23.46979841217576,0.5968677237846903,23.37274333703751,98925,9646,311484,54666,2149555,54893
MD,2006,1410,136,1,9,1556,2,9.89,17.39,2.76,25.0,15.546163914116438,157.187594706536,4.445854012554681,25.560994841804384,0.7014959084665056,25.456865664316215,100089,9899,349989,60874,2218117,61123
MD,2007,1246,156,0,6,1408,1,8.81,14.46,2.25,30.2,13.96534452147866,158.55855855855856,4.170443168825937,28.842411455025914,0.636168817878151,28.2560706401766,100821,8880,337614,48817,2213249,49830
MD,2008,1232,185,4,6,1427,2,8.09,14.360000000000001,2.06,26.8,14.339979097998231,177.2891042365511,4.557270874983234,31.739323843416372,0.6438516677653203,31.281511683984395,99512,8049,313126,44960,2216349,45618
MD,2009,1277,156,5,6,1444,1,6.9,15.67,1.8399999999999999,22.6,15.058607600216911,218.0939435130645,5.895850856204934,37.61690155521401,0.6826664649554305,37.027539873839686,95892,6621,244918,38387,2115235,38998
MD,2010,1578,143,3,7,1731,1,6.5,14.87,1.79,23.6,18.320950022226455,281.875915974597,7.011673971337605,47.141806694082085,0.8364213920931843,46.757245887469274,94482,6141,246874,36719,2069531,37021
MD,2011,1511,115,1,11,1638,1,6.81,14.85,1.95,22.6,17.55137903692433,257.8715365239295,5.997934777036479,40.38959437800518,0.7806788188205555,40.037152913570594,93326,6352,273094,40555,2098174,40912
MD,2012,1609,101,1,4,1715,0,7.07,12.379999999999999,1.78,23.6,18.109438026652022,256.19958171496864,5.638312911572186,45.529361792502925,0.7987343204727017,44.83894582723279,94702,6694,304169,37668,2147147,38248
MD,2013,1748,134,1,6,1889,0,6.94,12.5,1.6400000000000001,22.4,19.826400915226127,285.56311413454273,6.631025053269351,53.03349336028524,0.8649857522330965,52.73148535856852,95277,6615,284873,35619,2183851,35823
MD,2014,1851,143,0,11,2005,0,6.8500000000000005,12.889999999999999,1.6500000000000001,21.6,21.034189737833216,306.8564432200796,7.05973486382282,54.76795323554317,0.905975143295445,54.76795323554317,95321,6534,284005,36609,2213085,36609
MA,1992,2,199,5,18,2,3,7.99,14.249999999999998,2.16,30.0,0.017780306532484618,0.2223951962637607,0.005215341448404627,0.0365904974478128,0.0007856301952251754,0.03631477648255075,112484,8993,383484,54659,2545727,55074
MA,1993,2210,276,7,11,2505,1,8.35,12.94,2.02,27.8,22.10359128209653,264.57541191381495,6.231203779019872,48.15177902081771,0.967287532686982,47.98023329311038,113330,9468,402009,52023,2589716,52209
MA,1994,2339,299,3,8,2649,1,9.09,14.92,2.2399999999999998,28.0,23.02957592196547,253.22626899913965,6.780329110878474,45.4358341051765,1.0136570096926885,45.295213993810165,115026,10461,390689,58302,2613310,58483
MA,1995,2161,258,2,6,2427,0,9.36,15.079999999999998,2.29,25.0,20.67467416304626,220.77685800054581,5.9632182213540705,39.556033639741834,0.902828229396489,39.41534713763703,117390,10993,406995,61356,2688219,61575
MA,1996,2452,245,6,7,2710,3,8.92,14.540000000000001,2.12,26.4,22.761250440946736,255.03482025221157,6.8803729111340175,47.31806118172929,0.993904541153516,46.80079440462827,119062,10626,393874,57272,2726620,57905
